Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0019835~cytolysis	3	0.84985835694051	0.04714101577497039	213975_S_AT, 1555745_A_AT, 205488_AT, 202992_AT	320	21	19157	8.552232142857141	1.0	0.7186215009185123	0.7107605546915094
GOTERM_CC_DIRECT	GO:0005783~endoplasmic reticulum	27	7.64872521246459	0.04741545823123003	208383_S_AT, 213285_AT, 202112_AT, 221305_S_AT, 201818_AT, 212097_AT, 226597_AT, 224480_S_AT, 205776_AT, 203065_S_AT, 204719_AT, 1565228_S_AT, 202619_S_AT, 207414_S_AT, 207076_S_AT, 220424_AT, 204777_S_AT, 227450_AT, 242662_AT, 211298_S_AT, 205502_AT, 205769_AT, 200832_S_AT, 205768_S_AT, 206716_AT, 202404_S_AT, 218918_AT, 205675_AT, 204416_X_AT, 214598_AT, 202998_S_AT	334	1112	20163	1.4657761814500494	0.9999998044209075	0.45691259750094393	0.42961278821629634
INTERPRO	IPR011032:GroES-like	3	0.84985835694051	0.04785336627113711	209612_S_AT, 207544_S_AT, 209613_S_AT, 201563_AT, 214261_S_AT	321	21	19057	8.481085892300845	0.9999999999999984	0.7835788481117589	0.7790755213984729
UP_SEQ_FEATURE	DOMAIN:AA_permease_N	2	0.56657223796034	0.047986984675853356	231634_AT, 220281_AT, 208354_S_AT, 215274_AT	333	3	20421	40.88288288288289	1.0	1.0	0.9962476547842402
UP_SEQ_FEATURE	DOMAIN:Gly_acyl_tr_C	2	0.56657223796034	0.047986984675853356	227794_AT, 222083_AT, 231683_AT	333	3	20421	40.88288288288289	1.0	1.0	0.9962476547842402
GOTERM_MF_DIRECT	GO:0004252~serine-type endopeptidase activity	8	2.26628895184136	0.04842345940333001	207414_S_AT, 230931_AT, 202902_S_AT, 209978_S_AT, 242662_AT, 205488_AT, 209977_AT, 206666_AT, 211689_S_AT, 202901_X_AT, 215563_S_AT	325	191	18765	2.418364881192106	0.9999999999999925	0.60631576783578	0.589653655131896
GOTERM_BP_DIRECT	GO:0001649~osteoblast differentiation	6	1.69971671388102	0.04895396261570795	239178_AT, 211571_S_AT, 204298_S_AT, 221731_X_AT, 206404_AT, 215646_S_AT, 215446_S_AT, 229975_AT, 202036_S_AT, 204620_S_AT, 204619_S_AT, 212143_S_AT, 202037_S_AT, 210095_S_AT	320	119	19157	3.01843487394958	1.0	0.7186215009185123	0.7107605546915094
GOTERM_BP_DIRECT	GO:1905604~negative regulation of maintenance of permeability of blood-brain barrier	2	0.56657223796034	0.049130913918767935	211527_X_AT, 205751_AT	320	3	19157	39.91041666666667	1.0	0.7186215009185123	0.7107605546915094
GOTERM_BP_DIRECT	GO:0072277~metanephric glomerular capillary formation	2	0.56657223796034	0.049130913918767935	204931_AT, 203131_AT	320	3	19157	39.91041666666667	1.0	0.7186215009185123	0.7107605546915094
GOTERM_BP_DIRECT	GO:1905114~cell surface receptor signaling pathway involved in cell-cell signaling	2	0.56657223796034	0.049130913918767935	217767_AT, 230741_AT	320	3	19157	39.91041666666667	1.0	0.7186215009185123	0.7107605546915094
GOTERM_BP_DIRECT	GO:0003095~pressure natriuresis	2	0.56657223796034	0.049130913918767935	210452_X_AT, 217319_X_AT, 207407_X_AT	320	3	19157	39.91041666666667	1.0	0.7186215009185123	0.7107605546915094
GOTERM_BP_DIRECT	GO:0097744~urate salt excretion	2	0.56657223796034	0.049130913918767935	206716_AT, 237799_AT	320	3	19157	39.91041666666667	1.0	0.7186215009185123	0.7107605546915094
GOTERM_BP_DIRECT	GO:0038091~positive regulation of cell proliferation by VEGF-activated platelet derived growth factor receptor signaling pathway	2	0.56657223796034	0.049130913918767935	211527_X_AT, 203131_AT	320	3	19157	39.91041666666667	1.0	0.7186215009185123	0.7107605546915094
GOTERM_BP_DIRECT	GO:0043065~positive regulation of apoptotic process	11	3.1161473087818696	0.04948596492658636	206226_AT, 243562_AT, 206054_AT, 229937_X_AT, 205890_S_AT, 205777_AT, 211548_S_AT, 209598_AT, 228850_S_AT, 203914_X_AT, 202036_S_AT, 203913_S_AT, 205488_AT, 230130_AT, 212143_S_AT, 217512_AT, 202037_S_AT, 210095_S_AT	320	329	19157	2.001586246200608	1.0	0.7190212387346389	0.7111559198059099
INTERPRO	IPR021177:Serum albumin/Alpha-fetoprotein	2	0.56657223796034	0.04953659384614568	211298_S_AT, 1565228_S_AT, 206840_AT	321	3	19057	39.57840083073728	0.9999999999999996	0.7835788481117589	0.7790755213984729
INTERPRO	IPR001612:Caveolin	2	0.56657223796034	0.04953659384614568	212097_AT, 203323_AT, 203065_S_AT, 203324_S_AT	321	3	19057	39.57840083073728	0.9999999999999996	0.7835788481117589	0.7790755213984729
INTERPRO	IPR018361:Caveolin, conserved site	2	0.56657223796034	0.04953659384614568	212097_AT, 203323_AT, 203065_S_AT, 203324_S_AT	321	3	19057	39.57840083073728	0.9999999999999996	0.7835788481117589	0.7790755213984729
INTERPRO	IPR013612:Amino acid permease, N-terminal	2	0.56657223796034	0.04953659384614568	231634_AT, 220281_AT, 208354_S_AT, 215274_AT	321	3	19057	39.57840083073728	0.9999999999999996	0.7835788481117589	0.7790755213984729
INTERPRO	IPR002159:CD36 antigen	2	0.56657223796034	0.04953659384614568	201819_AT, 206488_S_AT, 1552256_A_AT	321	3	19057	39.57840083073728	0.9999999999999996	0.7835788481117589	0.7790755213984729
GOTERM_BP_DIRECT	GO:0001503~ossification	5	1.41643059490085	0.04983972197026918	204198_S_AT, 223869_AT, 205473_AT, 208177_AT, 217530_AT, 220197_AT	320	83	19157	3.606362951807229	1.0	0.7193970394919117	0.7115276097071325
GOTERM_MF_DIRECT	GO:0016209~antioxidant activity	3	0.84985835694051	0.05030008572952515	205892_S_AT, 214910_S_AT, 205682_X_AT, 211298_S_AT, 1565228_S_AT	325	21	18765	8.24835164835165	0.9999999999999979	0.60631576783578	0.589653655131896
GOTERM_BP_DIRECT	GO:0007162~negative regulation of cell adhesion	4	1.13314447592068	0.05050867592607825	206134_AT, 206226_AT, 243562_AT, 206054_AT, 201506_AT, 217512_AT	320	50	19157	4.78925	1.0	0.7195846427390629	0.7117131607765572
GOTERM_BP_DIRECT	GO:0030178~negative regulation of Wnt signaling pathway	4	1.13314447592068	0.05050867592607825	206404_AT, 223869_AT, 202036_S_AT, 213456_AT, 239178_AT, 202037_S_AT	320	50	19157	4.78925	1.0	0.7195846427390629	0.7117131607765572
GOTERM_MF_DIRECT	GO:0004031~aldehyde oxidase activity	2	0.56657223796034	0.050912011039645655	205776_AT, 205083_AT, 205082_S_AT	325	3	18765	38.49230769230769	0.9999999999999987	0.60631576783578	0.589653655131896
GOTERM_MF_DIRECT	GO:0008511~sodium:potassium:chloride symporter activity	2	0.56657223796034	0.050912011039645655	231634_AT, 220281_AT, 208354_S_AT, 215274_AT	325	3	18765	38.49230769230769	0.9999999999999987	0.60631576783578	0.589653655131896
GOTERM_BP_DIRECT	GO:0042157~lipoprotein metabolic process	3	0.84985835694051	0.05129806297042504	205675_AT, 214910_S_AT, 204416_X_AT, 205682_X_AT	320	22	19157	8.163494318181817	1.0	0.7214612189558496	0.7135692092680919
GOTERM_BP_DIRECT	GO:0048468~cell development	3	0.84985835694051	0.05129806297042504	228776_AT, 228462_AT, 230472_AT	320	22	19157	8.163494318181817	1.0	0.7214612189558496	0.7135692092680919
SMART	SM00186:FBG	3	0.84985835694051	0.05174610613781698	221009_S_AT, 219803_AT, 237261_AT, 223333_S_AT, 205572_AT, 211148_S_AT, 236034_AT	159	24	10303	8.099842767295597	0.999689154574154	0.7865408132948181	0.7865408132948181
SMART	SM00041:CT	3	0.84985835694051	0.05174610613781698	202112_AT, 228850_S_AT, 223869_AT, 230130_AT	159	24	10303	8.099842767295597	0.999689154574154	0.7865408132948181	0.7865408132948181
UP_SEQ_FEATURE	DOMAIN:Ig-like C2-type 2	8	2.26628895184136	0.05193465628562386	214043_AT, 229831_AT, 214511_X_AT, 229937_X_AT, 213362_AT, 204591_AT, 203131_AT, 204006_S_AT, 242601_AT	333	206	20421	2.3815271582261874	1.0	1.0	0.9962476547842402
UP_SEQ_FEATURE	DOMAIN:Ig-like C2-type 1	8	2.26628895184136	0.05193465628562386	214043_AT, 229831_AT, 214511_X_AT, 229937_X_AT, 213362_AT, 204591_AT, 203131_AT, 204006_S_AT, 242601_AT	333	206	20421	2.3815271582261874	1.0	1.0	0.9962476547842402
GOTERM_BP_DIRECT	GO:0006869~lipid transport	5	1.41643059490085	0.05354640195984098	209443_AT, 209978_S_AT, 204416_X_AT, 210445_AT, 204719_AT	320	85	19157	3.5215073529411764	1.0	0.7482853878973955	0.7400999506551268
UP_KW_MOLECULAR_FUNCTION	KW-0210~Decarboxylase	3	0.84985835694051	0.05435672191613013	208383_S_AT, 214347_S_AT, 205311_AT, 202847_AT	211	21	11638	7.879485443466486	0.9848800454499154	0.50959426796372	0.5027996777242036
GOTERM_CC_DIRECT	GO:0002080~acrosomal membrane	3	0.84985835694051	0.05477979863272954	209443_AT, 212097_AT, 203323_AT, 203065_S_AT, 203324_S_AT	334	23	20163	7.874121322572246	0.999999983423518	0.5123522342708233	0.4817399938584157
UP_SEQ_FEATURE	TRANSMEM:Helical; Name=8	5	1.41643059490085	0.055348131787355745	238287_AT, 206836_AT, 205592_AT, 231021_AT, 202499_S_AT, 238177_AT	333	88	20421	3.4843366093366095	1.0	1.0	0.9962476547842402
KEGG_PATHWAY	hsa00360:Phenylalanine metabolism	3	0.84985835694051	0.05545364952166967	206024_AT, 214347_S_AT, 242375_X_AT, 205719_S_AT, 217583_AT, 205311_AT	197	16	8142	7.749365482233503	0.99999951923266	0.6427582103648076	0.6150313856039727
GOTERM_BP_DIRECT	GO:0090026~positive regulation of monocyte chemotaxis	3	0.84985835694051	0.05558091764888517	206214_AT, 204533_AT, 1405_I_AT	320	23	19157	7.808559782608696	1.0	0.7621533332603379	0.7538161956130051
GOTERM_BP_DIRECT	GO:0035584~calcium-mediated signaling using intracellular calcium source	3	0.84985835694051	0.05558091764888517	212587_S_AT, 210397_AT, 205476_AT, 212588_AT	320	23	19157	7.808559782608696	1.0	0.7621533332603379	0.7538161956130051
GOTERM_BP_DIRECT	GO:0098719~sodium ion import across plasma membrane	3	0.84985835694051	0.05558091764888517	203453_AT, 241436_AT, 208177_AT, 217530_AT	320	23	19157	7.808559782608696	1.0	0.7621533332603379	0.7538161956130051
BIOCARTA	h_nuclearRsPathway:Nuclear Receptors in Lipid Metabolism and Toxicity	4	1.13314447592068	0.05597466351334108	205676_AT, 217319_X_AT, 206755_AT, 206754_S_AT, 207407_X_AT, 232494_AT	42	35	1623	4.416326530612245	0.9859139207098251	0.828425019997448	0.828425019997448
UP_KW_PTM	KW-0865~Zymogen	9	2.5495750708215295	0.056396658023408416	236225_AT, 230931_AT, 224941_AT, 228128_X_AT, 224940_S_AT, 202902_S_AT, 209977_AT, 206666_AT, 211689_S_AT, 202901_X_AT, 207414_S_AT, 206134_AT, 242662_AT, 205488_AT, 224942_AT	266	220	14074	2.164490772385509	0.8031637102627555	0.27258384711314065	0.23498607509753508
GOTERM_CC_DIRECT	GO:0005782~peroxisomal matrix	4	1.13314447592068	0.05711445437985096	205892_S_AT, 220801_S_AT, 206878_AT, 221605_S_AT, 231156_AT	334	53	20163	4.556095356456898	0.9999999924498596	0.5189256140797887	0.4879206245592982
UP_SEQ_FEATURE	DOMAIN:SRCR	3	0.84985835694051	0.05750576350005557	214770_AT, 211689_S_AT, 202998_S_AT	333	24	20421	7.665540540540541	1.0	1.0	0.9962476547842402
INTERPRO	IPR001254:Peptidase S1	6	1.69971671388102	0.058177264323263485	230931_AT, 209978_S_AT, 205488_AT, 209977_AT, 206666_AT, 211689_S_AT, 215563_S_AT	321	124	19057	2.87262586674706	1.0	0.8998083548664753	0.8946370424821851
GOTERM_BP_DIRECT	GO:0045786~negative regulation of cell cycle	4	1.13314447592068	0.05824435718171685	204198_S_AT, 211548_S_AT, 203914_X_AT, 203913_S_AT, 209602_S_AT, 209604_S_AT, 229937_X_AT	320	53	19157	4.518160377358491	1.0	0.7788957593290115	0.7703754775496604
KEGG_PATHWAY	hsa00590:Arachidonic acid metabolism	5	1.41643059490085	0.058770335983278896	204446_S_AT, 206515_AT, 206514_S_AT, 210452_X_AT, 205073_AT, 206755_AT, 206754_S_AT	197	61	8142	3.3877007572605473	0.9999998039442689	0.6515841598146138	0.6234766078226108
GOTERM_MF_DIRECT	GO:0046961~proton-transporting ATPase activity, rotational mechanism	3	0.84985835694051	0.05925939997873514	1553151_AT, 1553155_X_AT, 1553153_AT, 230565_AT, 220197_AT	325	23	18765	7.531103678929767	1.0	0.6931233390369913	0.6740756747581123
GOTERM_BP_DIRECT	GO:0007189~adenylate cyclase-activating G-protein coupled receptor signaling pathway	6	1.69971671388102	0.05973946042285862	204533_AT, 236489_AT, 211122_S_AT, 211756_AT, 205911_AT, 203915_AT	320	126	19157	2.8507440476190475	1.0	0.7788957593290115	0.7703754775496604
SMART	SM00103:ALBUMIN	2	0.56657223796034	0.05995321953476449	211298_S_AT, 1565228_S_AT, 206840_AT	159	4	10303	32.39937106918239	0.9999170686211205	0.8092719210641657	0.8092719210641657
GOTERM_BP_DIRECT	GO:0048844~artery morphogenesis	3	0.84985835694051	0.05998426666095107	211527_X_AT, 219803_AT, 228964_AT	320	24	19157	7.483203125	1.0	0.7788957593290115	0.7703754775496604
GOTERM_BP_DIRECT	GO:0002224~toll-like receptor signaling pathway	3	0.84985835694051	0.05998426666095107	229560_AT, 202902_S_AT, 220376_AT, 202901_X_AT	320	24	19157	7.483203125	1.0	0.7788957593290115	0.7703754775496604
GOTERM_MF_DIRECT	GO:0005178~integrin binding	7	1.9830028328611897	0.06089200277849382	1552721_A_AT, 202112_AT, 203824_AT, 208394_X_AT, 202803_S_AT, 219803_AT, 205117_AT, 201506_AT	325	161	18765	2.5103678929765887	1.0	0.699723891577429	0.6804948380684309
PIR_SUPERFAMILY	PIRSF001348:phosphoenolpyruvate carboxykinase (GTP)	2	0.56657223796034	0.06113035065834998	208383_S_AT, 202847_AT	56	2	1772	31.642857142857142	0.9725525440886219	1.0	1.0
UP_KW_MOLECULAR_FUNCTION	KW-0021~Allosteric enzyme	4	1.13314447592068	0.06117030266753742	242375_X_AT, 202934_AT, 205719_S_AT, 209696_AT, 217583_AT, 201037_AT	211	50	11638	4.412511848341233	0.9912095437774864	0.5097525222294785	0.5029558219330854
GOTERM_BP_DIRECT	GO:0071347~cellular response to interleukin-1	5	1.41643059490085	0.061395871538831005	208383_S_AT, 202036_S_AT, 205476_AT, 205258_AT, 202037_S_AT, 1405_I_AT	320	89	19157	3.363237359550562	1.0	0.7788957593290115	0.7703754775496604
OMIM_DISEASE	613652~C1q deficiency	2	0.56657223796034	0.0625872835602319	202953_AT, 225353_S_AT	124	3	5772	31.032258064516128	0.9999986399787573	1.0	1.0
OMIM_DISEASE	614266~Barrett esophagus/esophageal adenocarcinoma	2	0.56657223796034	0.0625872835602319	214770_AT, 225681_AT	124	3	5772	31.032258064516128	0.9999986399787573	1.0	1.0
OMIM_DISEASE	264350~Pseudohypoaldosteronism, type I	2	0.56657223796034	0.0625872835602319	203453_AT, 241436_AT	124	3	5772	31.032258064516128	0.9999986399787573	1.0	1.0
GOTERM_CC_DIRECT	GO:0005764~lysosome	10	2.8328611898017	0.06317476736740932	201819_AT, 206872_AT, 211919_S_AT, 217028_AT, 202920_AT, 202902_S_AT, 232722_AT, 202901_X_AT, 1552256_A_AT, 201720_S_AT, 207076_S_AT, 217983_S_AT, 217984_AT, 209201_X_AT, 204393_S_AT, 201721_S_AT, 209220_AT	334	301	20163	2.0055901486064416	0.9999999990285324	0.5580437784121157	0.5247015400793162
UP_SEQ_FEATURE	DOMAIN:Albumin 2	2	0.56657223796034	0.06346687110640808	211298_S_AT, 1565228_S_AT, 206840_AT	333	4	20421	30.662162162162165	1.0	1.0	0.9962476547842402
UP_SEQ_FEATURE	CROSSLNK:Lysine tyrosylquinone (Lys-Tyr)	2	0.56657223796034	0.06346687110640808	215446_S_AT, 204298_S_AT, 202998_S_AT	333	4	20421	30.662162162162165	1.0	1.0	0.9962476547842402
UP_SEQ_FEATURE	DOMAIN:Albumin 1	2	0.56657223796034	0.06346687110640808	211298_S_AT, 1565228_S_AT, 206840_AT	333	4	20421	30.662162162162165	1.0	1.0	0.9962476547842402
UP_SEQ_FEATURE	DOMAIN:Albumin 3	2	0.56657223796034	0.06346687110640808	211298_S_AT, 1565228_S_AT, 206840_AT	333	4	20421	30.662162162162165	1.0	1.0	0.9962476547842402
UP_SEQ_FEATURE	DOMAIN:Gly_acyl_tr_N	2	0.56657223796034	0.06346687110640808	227794_AT, 222083_AT, 231683_AT	333	4	20421	30.662162162162165	1.0	1.0	0.9962476547842402
GOTERM_BP_DIRECT	GO:0071230~cellular response to amino acid stimulus	4	1.13314447592068	0.06369307093096632	213992_AT, 207076_S_AT, 202404_S_AT, 203131_AT	320	55	19157	4.353863636363637	1.0	0.7788957593290115	0.7703754775496604
SMART	SM00202:SR	3	0.84985835694051	0.06388988850506572	214770_AT, 211689_S_AT, 202998_S_AT	159	27	10303	7.199860237596086	0.9999561777850497	0.8092719210641657	0.8092719210641657
UP_SEQ_FEATURE	TRANSMEM:Helical; Signal-anchor for type II membrane protein	12	3.39943342776204	0.06441463418894658	242943_AT, 201818_AT, 214770_AT, 236225_AT, 230030_AT, 1552767_A_AT, 223501_AT, 211689_S_AT, 218918_AT, 232737_S_AT, 230261_AT, 229168_AT, 203434_S_AT, 222938_X_AT, 223502_S_AT, 230836_AT, 1555756_A_AT	333	400	20421	1.8397297297297297	1.0	1.0	0.9962476547842402
GOTERM_BP_DIRECT	GO:0010596~negative regulation of endothelial cell migration	3	0.84985835694051	0.06450293793155457	209335_AT, 205216_S_AT, 228850_S_AT, 201893_X_AT, 211896_S_AT, 230130_AT	320	25	19157	7.183875	1.0	0.7788957593290115	0.7703754775496604
GOTERM_BP_DIRECT	GO:0019915~lipid storage	3	0.84985835694051	0.06450293793155457	212097_AT, 219803_AT, 206488_S_AT, 203065_S_AT	320	25	19157	7.183875	1.0	0.7788957593290115	0.7703754775496604
GOTERM_BP_DIRECT	GO:0042573~retinoic acid metabolic process	3	0.84985835694051	0.06450293793155457	221305_S_AT, 209612_S_AT, 207544_S_AT, 209613_S_AT, 214261_S_AT	320	25	19157	7.183875	1.0	0.7788957593290115	0.7703754775496604
GOTERM_BP_DIRECT	GO:0045471~response to ethanol	6	1.69971671388102	0.06474406209307054	211548_S_AT, 206836_AT, 203914_X_AT, 219140_S_AT, 207544_S_AT, 203913_S_AT, 209602_S_AT, 209604_S_AT, 209460_AT, 209459_S_AT, 214261_S_AT	320	129	19157	2.7844476744186046	1.0	0.7788957593290115	0.7703754775496604
GOTERM_BP_DIRECT	GO:0042423~catecholamine biosynthetic process	2	0.56657223796034	0.06496714856755201	214347_S_AT, 242375_X_AT, 205719_S_AT, 217583_AT, 205311_AT	320	4	19157	29.932812500000004	1.0	0.7788957593290115	0.7703754775496604
GOTERM_BP_DIRECT	GO:0048550~negative regulation of pinocytosis	2	0.56657223796034	0.06496714856755201	212097_AT, 1552797_S_AT, 203065_S_AT	320	4	19157	29.932812500000004	1.0	0.7788957593290115	0.7703754775496604
GOTERM_BP_DIRECT	GO:0072086~specification of loop of Henle identity	2	0.56657223796034	0.06496714856755201	228462_AT, 230472_AT	320	4	19157	29.932812500000004	1.0	0.7788957593290115	0.7703754775496604
GOTERM_BP_DIRECT	GO:0042361~menaquinone catabolic process	2	0.56657223796034	0.06496714856755201	206515_AT, 206514_S_AT, 210452_X_AT	320	4	19157	29.932812500000004	1.0	0.7788957593290115	0.7703754775496604
GOTERM_BP_DIRECT	GO:0072221~metanephric distal convoluted tubule development	2	0.56657223796034	0.06496714856755201	205626_S_AT, 206716_AT, 205625_S_AT	320	4	19157	29.932812500000004	1.0	0.7788957593290115	0.7703754775496604
GOTERM_BP_DIRECT	GO:0036254~cellular response to amiloride	2	0.56657223796034	0.06496714856755201	203453_AT, 241436_AT	320	4	19157	29.932812500000004	1.0	0.7788957593290115	0.7703754775496604
GOTERM_BP_DIRECT	GO:0042377~vitamin K catabolic process	2	0.56657223796034	0.06496714856755201	206515_AT, 206514_S_AT, 210452_X_AT	320	4	19157	29.932812500000004	1.0	0.7788957593290115	0.7703754775496604
GOTERM_BP_DIRECT	GO:0006562~proline catabolic process	2	0.56657223796034	0.06496714856755201	243614_S_AT, 216696_S_AT, 206878_AT	320	4	19157	29.932812500000004	1.0	0.7788957593290115	0.7703754775496604
GOTERM_BP_DIRECT	GO:1901509~regulation of endothelial tube morphogenesis	2	0.56657223796034	0.06496714856755201	1552721_A_AT, 204533_AT, 205117_AT	320	4	19157	29.932812500000004	1.0	0.7788957593290115	0.7703754775496604
GOTERM_BP_DIRECT	GO:0015742~alpha-ketoglutarate transport	2	0.56657223796034	0.06496714856755201	205243_AT, 231208_AT, 205244_S_AT, 216599_X_AT, 210343_S_AT	320	4	19157	29.932812500000004	1.0	0.7788957593290115	0.7703754775496604
GOTERM_BP_DIRECT	GO:0072044~collecting duct development	2	0.56657223796034	0.06496714856755201	1553394_A_AT, 206716_AT, 214451_AT	320	4	19157	29.932812500000004	1.0	0.7788957593290115	0.7703754775496604
GOTERM_BP_DIRECT	GO:0001550~ovarian cumulus expansion	2	0.56657223796034	0.06496714856755201	206025_S_AT, 229975_AT, 206026_S_AT	320	4	19157	29.932812500000004	1.0	0.7788957593290115	0.7703754775496604
GOTERM_BP_DIRECT	GO:0070836~caveola assembly	2	0.56657223796034	0.06496714856755201	212097_AT, 203323_AT, 203065_S_AT, 203324_S_AT	320	4	19157	29.932812500000004	1.0	0.7788957593290115	0.7703754775496604
UP_KW_BIOLOGICAL_PROCESS	KW-0356~Hemostasis	4	1.13314447592068	0.06518923782207134	202112_AT, 230931_AT, 206226_AT, 243562_AT, 206054_AT, 209977_AT, 217512_AT	221	47	11152	4.294599018003274	0.9984530525899311	0.39113542693242803	0.35039215329363343
UP_KW_BIOLOGICAL_PROCESS	KW-0094~Blood coagulation	4	1.13314447592068	0.06518923782207134	202112_AT, 230931_AT, 206226_AT, 243562_AT, 206054_AT, 209977_AT, 217512_AT	221	47	11152	4.294599018003274	0.9984530525899311	0.39113542693242803	0.35039215329363343
INTERPRO	IPR014760:Serum albumin, N-terminal	2	0.56657223796034	0.06549903165096649	211298_S_AT, 1565228_S_AT, 206840_AT	321	4	19057	29.683800623052957	1.0	0.9418528827413424	0.9364399351393807
INTERPRO	IPR000264:ALB/AFP/VDB	2	0.56657223796034	0.06549903165096649	211298_S_AT, 1565228_S_AT, 206840_AT	321	4	19057	29.683800623052957	1.0	0.9418528827413424	0.9364399351393807
INTERPRO	IPR020857:Serum albumin, conserved site	2	0.56657223796034	0.06549903165096649	211298_S_AT, 1565228_S_AT, 206840_AT	321	4	19057	29.683800623052957	1.0	0.9418528827413424	0.9364399351393807
UP_SEQ_FEATURE	LIPID:GPI-anchor amidated serine	4	1.13314447592068	0.06556317290357341	229916_AT, 206716_AT, 229831_AT, 205983_AT	333	57	20421	4.303461356092935	1.0	1.0	0.9962476547842402
GOTERM_CC_DIRECT	GO:0005604~basement membrane	5	1.41643059490085	0.06608778436145027	213992_AT, 206404_AT, 239178_AT, 202202_S_AT, 201506_AT, 202998_S_AT	334	92	20163	3.2808838844051027	0.9999999996391508	0.5679977142416537	0.5340607438938819
UP_SEQ_FEATURE	DOMAIN:Sushi 4	3	0.84985835694051	0.06630792941352853	205216_S_AT, 224941_AT, 228128_X_AT, 224940_S_AT, 224942_AT, 205544_S_AT	333	26	20421	7.075883575883576	1.0	1.0	0.9962476547842402
GOTERM_MF_DIRECT	GO:0015377~cation:chloride symporter activity	2	0.56657223796034	0.06730176204822515	231634_AT, 220281_AT, 208354_S_AT, 215274_AT	325	4	18765	28.86923076923077	1.0	0.7471636295184317	0.7266308885545665
GOTERM_MF_DIRECT	GO:0019865~immunoglobulin binding	2	0.56657223796034	0.06730176204822515	202112_AT, 206226_AT	325	4	18765	28.86923076923077	1.0	0.7471636295184317	0.7266308885545665
PIR_SUPERFAMILY	PIRSF005465:G protein-activated inward rectifier potassium channel	3	0.84985835694051	0.0678108109490235	210403_S_AT, 210402_AT, 230585_AT, 228581_AT	56	14	1772	6.780612244897958	0.9817302951588958	1.0	1.0
INTERPRO	IPR008983:Tumour necrosis factor-like domain	4	1.13314447592068	0.06783122741259565	226237_AT, 223502_S_AT, 202953_AT, 223501_AT, 225353_S_AT	321	56	19057	4.2405429461504225	1.0	0.9418528827413424	0.9364399351393807
GOTERM_BP_DIRECT	GO:0001916~positive regulation of T cell mediated cytotoxicity	3	0.84985835694051	0.06913189726220811	209309_AT, 212587_S_AT, 217014_S_AT, 230741_AT, 212588_AT	320	26	19157	6.907572115384615	1.0	0.8243227314852425	0.8153055274945196
KEGG_PATHWAY	hsa04152:AMPK signaling pathway	7	1.9830028328611897	0.069259157783453	208383_S_AT, 200832_S_AT, 209696_AT, 206488_S_AT, 201037_AT, 206952_AT, 202847_AT	197	120	8142	2.4109137055837566	0.9999999887452253	0.7358785514491881	0.7041347707984388
GOTERM_BP_DIRECT	GO:0050731~positive regulation of peptidyl-tyrosine phosphorylation	5	1.41643059490085	0.06981899919210624	212587_S_AT, 211527_X_AT, 206488_S_AT, 206286_S_AT, 1555756_A_AT, 212588_AT	320	93	19157	3.2185819892473115	1.0	0.8280155904188168	0.8189579905236245
INTERPRO	IPR014716:Fibrinogen, alpha/beta/gamma chain, C-terminal globular, subdomain 1	3	0.84985835694051	0.07014558541722733	221009_S_AT, 219803_AT, 237261_AT, 223333_S_AT, 205572_AT, 211148_S_AT, 236034_AT	321	26	19057	6.850107836089143	1.0	0.9418528827413424	0.9364399351393807
GOTERM_MF_DIRECT	GO:0051117~ATPase binding	5	1.41643059490085	0.07046484645277527	212097_AT, 204705_X_AT, 230565_AT, 202920_AT, 217238_S_AT, 204704_S_AT, 203065_S_AT, 220197_AT, 211357_S_AT	325	90	18765	3.2076923076923083	1.0	0.7692412404427967	0.7481017865069642
SMART	SM00181:EGF	7	1.9830028328611897	0.0720953486894755	206716_AT, 206254_AT, 211571_S_AT, 221731_X_AT, 207414_S_AT, 228850_S_AT, 215646_S_AT, 226281_AT, 204620_S_AT, 202202_S_AT, 242662_AT, 204619_S_AT, 230130_AT	159	190	10303	2.38732207878186	0.9999885049871505	0.8429610000615596	0.8429610000615596
UP_KW_MOLECULAR_FUNCTION	KW-0223~Dioxygenase	5	1.41643059490085	0.07223829568162637	202619_S_AT, 206024_AT, 204446_S_AT, 219232_S_AT, 222847_S_AT, 210029_AT	211	87	11638	3.169907937026747	0.9963881213786644	0.5417872176121978	0.5345633880440352
GOTERM_BP_DIRECT	GO:0071363~cellular response to growth factor stimulus	4	1.13314447592068	0.07228886632483772	214347_S_AT, 229975_AT, 202036_S_AT, 205311_AT, 237261_AT, 205572_AT, 211148_S_AT, 236034_AT, 202037_S_AT	320	58	19157	4.128663793103448	1.0	0.8526977027779244	0.8433701071231067
GOTERM_BP_DIRECT	GO:0034765~regulation of ion transmembrane transport	6	1.69971671388102	0.07359129108874549	1554748_AT, 213317_AT, 210403_S_AT, 210402_AT, 207047_S_AT, 219866_AT, 1554749_S_AT, 205985_X_AT, 230585_AT, 228581_AT	320	134	19157	2.680550373134328	1.0	0.8620347977536594	0.852605064323355
